COMP,REGIAO,UF,MUNICIPIO,MOTIVO_DESABILITACAO,CNES,NOME_ESTABELECIMENTO,RAZAO_SOCIAL,TP_GESTAO,CO_TIPO_UNIDADE,DS_TIPO_UNIDADE,NATUREZA_JURIDICA,DESC_NATUREZA_JURIDICA,NO_LOGRADOURO,NU_ENDERECO,NO_COMPLEMENTO,NO_BAIRRO,CO_CEP,NU_TELEFONE,NO_EMAIL,LEITOS_EXISTENTES,LEITOS_SUS,UTI_TOTAL_EXIST,UTI_TOTAL_SUS,UTI_ADULTO_EXIST,UTI_ADULTO_SUS,UTI_PEDIATRICO_EXIST,UTI_PEDIATRICO_SUS,UTI_NEONATAL_EXIST,UTI_NEONATAL_SUS,UTI_QUEIMADO_EXIST,UTI_QUEIMADO_SUS,UTI_CORONARIANA_EXIST,UTI_CORONARIANA_SUS
202503,NORDESTE,BA,PINDAI,,2508222,HOSPITAL MUNICIPAL DE PINDAI,MUNICIPIO DE PINDAI,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,RUA ALVORADA,S/N,,CENTRO,46360000,(77)6672124,pfagra10@gmail.com,25,25,0,0,0,0,0,0,0,0,0,0,0,0
202503,NORDESTE,BA,PE DE SERRA,,2508532,HOSPITAL MUNICIPAL ISADORA ALENCAR,MUNICIPIO DE PE DE SERRA,D,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,RUA OTAVIO CARNEIRO RIOS,S/N,CASA,CENTRO,44655000,(75)6602115,,8,8,0,0,0,0,0,0,0,0,0,0,0,0
202503,NORDESTE,BA,PIRITIBA,,2508915,HOSPITAL MUNICIPAL DR CARLOS AYRES DE ALMEIDA,PREFEITURA MUNICIPAL DE PIRITIBA,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,AVENIDA ROBERTO SANTOS,S/N,,CANSANCAO,44830000,(74) 36282218,smspiritiba@outlook.com,25,25,0,0,0,0,0,0,0,0,0,0,0,0
202503,NORDESTE,BA,PRESIDENTE DUTRA,,2509040,HOSPITAL MUNICIPAL DE PRESIDENTE DUTRA,PREFEITURA MUNICIPAL DE PRESIDENTE DUTRA,D,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,RUA EMILIA MACHADO DE SOUZA,S/N,,CENTRO,44930970,(74)36401213,saudepd2009@hotmail.com,17,17,0,0,0,0,0,0,0,0,0,0,0,0
202503,NORDESTE,BA,PLANALTINO,,2509113,CLIMEP,CLINICA MEDICA DE PLANALTINO LTDA,D,5,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,AV ANDRE MAGALHAES,130,,CENTRO,45375000,(73)35442197,pimilc@ig.com.br,27,27,0,0,0,0,0,0,0,0,0,0,0,0
202503,NORDESTE,BA,RAFAEL JAMBEIRO,,2509245,HOSPITAL MUNICIPAL DR RAFAEL JAMBEIRO,MUNICIPIO DE RAFAEL JAMBEIRO,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,RUA CAIXA DAGUA,S/N,,CENTRO,44520000,(75) 6802156,,22,22,0,0,0,0,0,0,0,0,0,0,0,0
202503,NORDESTE,BA,REMANSO,,2509369,HOSPITAL SAO PEDRO,PEDRO ALMEIDA DA SILVA,D,5,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,RUA EPITACIO DIAS DA SILVA,115,PREDIO,QUADRA 07,47200000,3535-1381,faturamento@hospitalsaopedroonline.com.br,62,52,10,10,10,10,0,0,0,0,0,0,0,0
202503,NORDESTE,BA,REMANSO,,2509377,CASA DE SAUDE DE REMANSO,CASA DE SAUDE DE REMANSO LTDA,M,5,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,AVPRES JOAO FIGUEIREDO,660,CASA,QUADRA 07,47200000,(74)35351051,casadesaude@ig.com.br,21,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,NORDESTE,BA,RIO DE CONTAS,,2509636,HOSPITAL DE RIO DE CONTAS,MUNICIPIO DE RIO DE CONTAS,D,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,AVENIDA SENHORA SANTANA,S/N,,CENTRO,46170000,77981141932,hmriodecontas@gmail.com,16,16,0,0,0,0,0,0,0,0,0,0,0,0
202503,NORDESTE,BA,RIO DO PIRES,,2509830,HOSPITAL DO SIND DOS TRAB RURAIS DE RIO DO PIRES,SINDICATO DOS TRABALHADORES RURAIS DE RIO DO PIRES,M,5,HOSPITAL GERAL,3131,HOSPITAL_FILANTRÓPICO,RUA MANOEL MARQUES DE AZEVEDO,101,,CENTRO,46550000,(77)3693 2292,smsauderiodopires@hotmail.com,28,28,0,0,0,0,0,0,0,0,0,0,0,0
202503,NORDESTE,BA,RIBEIRA DO AMPARO,,2509954,HOSPITAL E MATERNIDADE MUNICIPAL MARIA FERREIRA DE B RABELO,MUNICIPIO DE RIBEIRA DO AMPARO,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,AVENIDA ANTONIO GERMANO DE SANTANA,426,CASA,CENTRO,48440000,(75)3439 2004,smsr.amparo@gmail.com,10,10,0,0,0,0,0,0,0,0,0,0,0,0
202503,NORDESTE,BA,SANTALUZ,,2510278,HOSPITAL MUNICIPAL PETRONILHO EVANGELISTA DOS SANTOS,PREFEITURA MUNICIPAL DE SANTALUZ,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,RUA 24 DE OUTUBRO,191,,CENTRO,48880000,(75)32652099,smssantaluz@hotmail.com,36,36,0,0,0,0,0,0,0,0,0,0,0,0
202503,NORDESTE,BA,RUY BARBOSA,,2510391,HOSPITAL REGIONAL DE RUY BARBOSA,SANTA CASA DE MISERICORDIA DE RUY BARBOSA,D,5,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,RUA JUVENCIO XAVIER,475,CASA,JARDIM BRASILIA,46800000,(75)3252 1092,faturamento@santacasaderuybarbosa.com.br,115,99,10,0,10,0,0,0,0,0,0,0,0,0
202503,NORDESTE,BA,SANTA CRUZ CABRALIA,,2510782,HOSPITAL PROFESSOR JOSE MARIA DE MAGALHAES NETTO,MUNICIPIO DE SANTA CRUZ CABRALIA,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,BR 367,80,HOSPITAL,MUTARY,45807000,(73) 3282-1279,nis.cabralia@hotmail.com,25,25,0,0,0,0,0,0,0,0,0,0,0,0
202503,NORDESTE,BA,SANTA INES,,2510936,HOSPITAL E MATERNIDADE MUNICIPAL MARIA LEANDRA,MUNICIPIO DE SANTA INES,D,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,RUA WAGNER NERY COSTA,S/N,CASA,CENTRO,45320000,(73) 35361546,saudesantaines@gmail.com,42,42,0,0,0,0,0,0,0,0,0,0,0,0
202503,NORDESTE,BA,SANTALUZ,,2511215,CENTRO MEDICO SANTALUZ,CENTRO MEDICO SANTALUZ LTDA,M,5,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,RUA 24 DE OUTUBRO,590,,CENTRO,48880000,(75)32652353,,25,23,0,0,0,0,0,0,0,0,0,0,0,0
202503,NORDESTE,BA,SANTALUZ,,2511223,CASA DE SAUDE DR RENATO GONSALVES,CASA DE SAUDE DR RENATO GONSALVES LTDA,M,5,HOSPITAL GERAL,2240,HOSPITAL_PRIVADO,AV MANOEL NOVAES,109,,CENTRO,48880000,(75)32652135,,25,23,0,0,0,0,0,0,0,0,0,0,0,0
202503,NORDESTE,BA,ARACAS,,2512084,UNIDADE MISTA JULIA TRINDADE LEAL,PREFEITURA MUNICIPAL DE ARACAS,D,15,UNIDADE MISTA,1244,HOSPITAL_PÚBLICO,RUA ANTONIO PAOLILO,54,,CENTRO,48108000,(75)3451 2162,ssec.saude@aracas.ba.gov.br,23,23,0,0,0,0,0,0,0,0,0,0,0,0
202503,NORDESTE,BA,CONDE,,2512149,HOSPITAL DR GIVALDO FONTES COSTA,MUNICIPIO DE CONDE,D,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,RUA ALTAMIRANDO REQUIAO,S/N,,CENTRO,48300000,(75)429 1152,saude.conde@bol.com.br,15,15,0,0,0,0,0,0,0,0,0,0,0,0
202503,NORDESTE,BA,SANTANA,,2514311,HOSPITAL MUNICIPAL DR FRANCISCO FLORES,MUNICIPIO DE SANTANA,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,AV MANOEL NOVAIS,001,,CENTRO,47700000,(77)37842910,,37,37,0,0,0,0,0,0,0,0,0,0,0,0
202503,NORDESTE,BA,SANTANOPOLIS,,2514362,UNIDADE MISTA MATER E P A EDUARDO GOMES BRITO,MUNICIPIO DE SANTANOPOLIS,D,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,RUA HERCILIA CAMPOS,S/N,,CENTRO,44260000,(75)3694 2141,,13,13,0,0,0,0,0,0,0,0,0,0,0,0
202503,NORDESTE,BA,SANTA TERESINHA,,2514435,HOSPITAL MUNICIPAL EDITE NOGUEIRA RANGEL,MUNICIPIO DE SANTA TERESINHA,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,RUA ALTO DA BOA VISTA,S/N,CASA,CENTRO,44590000,(75) 36392165,saude@santateresinha.ba.gov.br,28,28,0,0,0,0,0,0,0,0,0,0,0,0
202503,NORDESTE,BA,SANTO AMARO,,2514451,HOSPITAL NOSSA SENHORA DA VITORIA,SANTA CASA DE MISERICORDIA DE OLIVEIRA DOS CAMPINHOS,D,5,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,RUA CORONEL SEBASTIAO DIAS,S/N,,OLIV DOS CAMPINHOS,44215000,(75)32081070,scmoc@hotmail.com,28,28,0,0,0,0,0,0,0,0,0,0,0,0
202503,NORDESTE,BA,SANTO AMARO,,2514486,HOSPITAL MUNICIPAL EDIVAL CARLOS BARRETTO,MUNICIPIO DE SANTO AMARO,M,15,UNIDADE MISTA,1244,HOSPITAL_PÚBLICO,RUA RUI BARBOSA,S/N,,ACUPE,44218000,7532012398,,3,3,0,0,0,0,0,0,0,0,0,0,0,0
202503,NORDESTE,BA,SANTO AMARO,,2514621,HOSPITAL OCTAVIO PEDREIRA,HOSPITAL OCTAVIO PEDREIRA LTDA,M,5,HOSPITAL GERAL,2240,HOSPITAL_PRIVADO,COMENDADOR SAMPAIO,12,,CENTRO,44200000,,,2,2,0,0,0,0,0,0,0,0,0,0,0,0
202503,NORDESTE,BA,SENHOR DO BONFIM,,2515067,HOSPITAL E MATERNIDADE DR PAULO HILARIAO,HOSPITAL E MATERNIDADE DR PAULO HILARIAO LTDA,M,5,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,PCA NOVA DO CONGRESSO,266,CASA,CENTRO,48970000,7435415757,,30,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,NORDESTE,BA,BARREIRAS,,2517698,CLINICA SANTA MONICA,CLINICA SANTA MONICA S S LTDA,M,5,HOSPITAL GERAL,2240,HOSPITAL_PRIVADO,MANOEL DIAS DOS SANTOS,32,,SANDRA REGINA,47802024,77 36116032,clinica_stamonica@hotmail.com,28,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,NORDESTE,BA,BARREIRAS,,2517744,COTEFI,HOSPITAL COTEFI LTDA,M,5,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,RUY BARBOSA,833,,RENATO GONCALVES,47806098,77 36116000,cotefi@terra.com.br,5,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,NORDESTE,BA,BARREIRAS,,2517752,CASA DE SAUDE SAO JOAO,CASA DE SAUDE SAO JOAO LTDA,M,7,HOSPITAL ESPECIALIZADO,2240,HOSPITAL_PRIVADO,BARAO DE COTEGIPE,464,,CENTRO,47800067,77 36113615,cssj.barreiras@gmail.com,13,0,1,0,0,0,0,0,1,0,0,0,0,0
202503,NORDESTE,BA,ALAGOINHAS,,2519879,HCA,HOSPITAL DAS CLINICAS DE ALAGOINHAS S A,M,5,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,RUI BARBOSA,11,,CENTRO,48000101,75 34239304,hca@hca.com.br,49,0,8,0,8,0,0,0,0,0,0,0,0,0
202503,NORDESTE,BA,ALAGOINHAS,,2519933,UMI,UMI URGENCIA MEDICA INFANTIL LTDA,M,7,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,RUA ELVIRA DOREA,43,,CENTRO,48000019,(75)4223977,,17,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,NORDESTE,BA,SAO FRANCISCO DO CONDE,,2520168,HOSPITAL DOCENTE ASSISTENCIAL CELIA ALMEIDA LIMA,MUNICIPIO DE SAO FRANCISCO DO CONDE,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,RUA RODOLFO TOURINHO,S/N,PREDIO,CENTRO,43900000,(71)3651-8558,nis.sfc2011@gmail.com,34,34,0,0,0,0,0,0,0,0,0,0,0,0
202503,NORDESTE,BA,SANTO ANTONIO DE JESUS,,2520311,AME,AME ATENDIMENTO MEDICO LTDA,M,5,HOSPITAL GERAL,2240,HOSPITAL_PRIVADO,BARROS E ALMEIDA,68,,CENTRO,44430108,(75)6313437,,41,13,0,0,0,0,0,0,0,0,0,0,0,0
202503,NORDESTE,BA,JUAZEIRO,,2520524,HOSPITAL MATERNO INFANTIL DE JUAZEIRO,HOSPITAL MATERNO INFANTIL DE JUAZEIRO,M,7,HOSPITAL ESPECIALIZADO,1244,HOSPITAL_PÚBLICO,AV RAUL ALVES,1000,,MUSSAMBE,48903911,07436137320,,55,55,0,0,0,0,0,0,0,0,0,0,0,0
202503,NORDESTE,BA,SAO GONCALO DOS CAMPOS,,2520583,HOSPITAL MUNICIPAL PROFESSOR JOSE MARIA DE MAGALHAES NETO,MUNICIPIO DE SAO GONCALO DOS CAMPOS,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,RUA ALCIDES RIBEIRO,01,CASA,PITUBINHA,44330000,,saudesgc@yahoo.com.br,39,39,0,0,0,0,0,0,0,0,0,0,0,0
202503,NORDESTE,BA,SAO FELIX,,2520613,HOSPITAL NOSSA SENHORA DA POMPEIA,IRMANDADE DA SANTA CASA DE MISERICORDIA DE SAO FELIX,D,5,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,RUA NOVA,01,,CENTRO,44360000,(75)34383900,saofelix@fsa.svn.com.br,105,98,14,12,14,12,0,0,0,0,0,0,0,0
202503,NORDESTE,BA,SAPEACU,,2523051,HOSPITAL MUNICIPAL DE SAPEACU,PREFEITURA MUNICIPAL DE SAPEACU,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,RUA FRANCISCO TUPINAMBA,92,PREDIO,PQ MANGUEIRAS,44530000,(75)6272241,,28,28,0,0,0,0,0,0,0,0,0,0,0,0
202503,NORDESTE,BA,SAO GABRIEL,,2523132,HOSPITAL MUNICIPAL DE SAO GABRIEL,PREFEITURA MUNICIPAL DE SAO GABRIEL,D,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,RUA EURIPEDES MACHADO,S/N,,CENTRO,44915000,(74)6202140,smspmsg@gmail.com,34,34,0,0,0,0,0,0,0,0,0,0,0,0
202503,NORDESTE,BA,SEBASTIAO LARANJEIRAS,,2523299,HOSPITAL MUNICIPAL WALTER LEAO ROCHA,MUNICIPIO DE SEBASTIAO LARANJEIRAS,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,RUA DAS OLIVEIRAS,426,,CENTRO,46450000,(77) 6682176,sec.saude_sl@yahoo.com.br,20,20,0,0,0,0,0,0,0,0,0,0,0,0
202503,NORDESTE,BA,SENTO SE,,2523310,HOSPITAL E MATERNIDADE DR HEITOR SENTO SE,MUNICIPAL DE SENTO SE,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,RUA DOUTOR CARLOS SAMPAIO,199,CASA,CENTRO,47350000,(74)35372152,saudesentose@gmail.com,32,32,0,0,0,0,0,0,0,0,0,0,0,0
202503,NORDESTE,BA,SERRA PRETA,,2523396,UNIDADE MISTA HOSPITAL MUNICIPAL SANTO ANTONIO,PREFEITURA MUNICIPAL DE SERRA PRETA,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,AV CONTORNO,S/N,,BRAVO,44660000,(75)36091210,secretariadesaudesp@terra.com.br,27,27,0,0,0,0,0,0,0,0,0,0,0,0
202503,NORDESTE,BA,BONINAL,,2523515,HOSPITAL MUNICIPAL MARCUS ALLAN DE CASTRO ROCHA,MUNICIPIO BONINAL,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,AVENIDA BRITO,S/N,,CENTRO,46740000,(75)3302306,,24,24,0,0,0,0,0,0,0,0,0,0,0,0
202503,NORDESTE,BA,SAUBARA,,2523779,HOSPITAL DR FRANCINO BORGES DOS REIS,MUNICIPIO DE SAUBARA,D,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,RUA SANTA FE,S/N,CASA,CENTRO,44220000,(75)36961557,secsaudesaubara@gmail.com,13,13,0,0,0,0,0,0,0,0,0,0,0,0
202503,NORDESTE,BA,SAUDE,,2523787,HOSPITAL MUNICIPAL NOSSA SENHORA DA SAUDE,MUNICIPIO DE SAUDE,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,RUA HELIO AMORIM PEREIRA,S/N,,CENTRO,44740000,(74)6332225,secm.saude@gmail.com,39,39,0,0,0,0,0,0,0,0,0,0,0,0
202503,NORDESTE,BA,SOBRADINHO,,2524163,HOSPITAL MUNICIPAL MARIA AUXILIADORA DE CARVALHO TORRES,PREFEITURA MUNICIPAL DE SOBRADINHO,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,AV D,S/N,QUADRA 2,SAO FRANCISCO,48925000,(74)5381141,AM_DEALMEIDA@HOTMAIL.COM,37,37,0,0,0,0,0,0,0,0,0,0,0,0
202503,NORDESTE,BA,TANQUINHO,,2524686,HOSPITAL JOAO CAMPOS,MUNICIPIO DE TANQUINHO,D,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,RUA ANTONIO GUIMARAES,S/N,,CENTRO,44160000,(75)3249 2128,assessoriatanquinho@hotmail.com,20,20,0,0,0,0,0,0,0,0,0,0,0,0
202503,NORDESTE,BA,TAPEROA,,2524740,HOSPITAL MUNICIPAL DR IOMAR MEIRELES,MUNICIPIO DE TAPEROA,D,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,RUA JOAO GONCALVES,67,CASA,CENTRO,45430000,(75)36641874,cpdtaperoa.saude@yahoo.com.br,26,26,0,0,0,0,0,0,0,0,0,0,0,0
202503,NORDESTE,BA,TAPIRAMUTA,,2524805,HOSPITAL MUNICIPAL DR JOSE NERY,PREFEITURA MUNICIPAL DE TAPIRAMUTA,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,AVENIDA CAFEEIRA,S/N,,CENTRO,44840019,(74) 36352194,sec_saude_tapiramuta@hotmail.com,34,34,0,0,0,0,0,0,0,0,0,0,0,0
202503,NORDESTE,BA,TEOLANDIA,,2524848,FUNDACAO HOSPITALAR DO MUNICIPIO DE TEOLANDIA,FUNDO MUNICIPAL DE SAUDE DE TEOLANDIA,M,5,HOSPITAL GERAL,1155,HOSPITAL_PÚBLICO,RUA OSCAR CARDOSO,S/N,,CENTRO,45465000,07332792281,smsteolandia@hotmail.com,24,24,0,0,0,0,0,0,0,0,0,0,0,0
202503,NORDESTE,BA,UBAIRA,,2524996,APMIU,ASSOCIACAO DE PROTECAO A MATERNIDADE E INFANCIA UBAIRA,D,5,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,ANTONIO TEIXEIRA DELLA CELLA,S/N,,CENTRO,45310000,75 35442651,CONTATO@S3SAUDE.COM.BR,71,71,0,0,0,0,0,0,0,0,0,0,0,0
202503,NORDESTE,BA,SOUTO SOARES,,2525062,HOSPITAL MUNICIPAL JONIVAL LUCAS,MUNICIPAL DE SOUTO SOARES,D,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,PCA LUIZ EDUARDO MAGALHAES,S/N,,CENTRO,46990000,(75)33392106,arlbastos@hotmail.com,12,12,0,0,0,0,0,0,0,0,0,0,0,0
202503,NORDESTE,BA,UAUA,,2525259,HOSPITAL MUNICIPAL DR JAIR BRAGA,MUNICIPIO DE UAUA,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,RUA DO FORUM,S/N,PREDIO,CENTRO,48950000,,sms.uaua-ba@hotmail.com,24,24,0,0,0,0,0,0,0,0,0,0,0,0
202503,NORDESTE,BA,UBATA,,2525453,HOSPITAL DR CESAR MONTEIRO PIRAJA,MUNICIPIO DE UBATA,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,RUA MARIO ALBIANE,S/N,,SAO RAIMUNDO,45550000,(73)32451500,hospitalubata@gmail.com,43,43,0,0,0,0,0,0,0,0,0,0,0,0
202503,NORDESTE,BA,ITABUNA,,2525569,HOSPITAL MANOEL NOVAES,SANTA CASA DE MISERICORDIA DE ITABUNA,D,7,HOSPITAL ESPECIALIZADO,3999,HOSPITAL_FILANTRÓPICO,SANTA CRUZ,00,,ALTO MARON,45603305,73 32149123,,173,131,32,27,0,0,10,7,22,20,0,0,0,0
202503,NORDESTE,BA,VEREDA,,2525658,HOSPITAL E MATERNIDADE ANA LUCIA MAGALHAES,MUNICIPIO DE VEREDA,D,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,AV ANTONIO CARLOS MAGALHAES,35,,CENTRO,45955000,(73)36612111,smsaudevereda@gmail.com,16,16,0,0,0,0,0,0,0,0,0,0,0,0
202503,NORDESTE,BA,VALENCA,,2525933,HOSPITAL DR HEITOR GUEDES DE MELLO,SANTA CASA DE MISERICORDIA DE VALENCA,D,5,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,RUA BARAO DE JEQUIRICA,S/N,PREDIO,CENTRO,45400000,(75)36418400,diretoria_medica@scmvca.org,100,78,10,0,10,0,0,0,0,0,0,0,0,0
202503,NORDESTE,BA,VARZEA DA ROCA,,2526042,HOSPITAL MUNICIPAL JOAO SALES RIOS,MUNICIPIO DE VARZEA DA ROCA,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,AVENIDA JOSIAS DE SOUZA RIOS,S/N,CASA,CENTRO,44635000,(74) 36692470,sec.saudevr@gmail.com,21,21,0,0,0,0,0,0,0,0,0,0,0,0
202503,NORDESTE,BA,VARZEA NOVA,,2526093,HOSPITAL PADRE ALFREDO HAASLER,ASSOCIACAO VARZEANOVENSE DE ASSISTENCIA,D,5,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,ALAMEDA MANOEL SILVESTRE DE OLIVEIRA,S/N,BA 144,SAIDA PARA JACOBINA,44690000,(74)6592164,,17,17,0,0,0,0,0,0,0,0,0,0,0,0
202503,NORDESTE,BA,WENCESLAU GUIMARAES,,2526239,HOSPITAL DR PANTALEAO SOARES DE MELLO,FUNDACAO HOSPITALAR DO MUNICIPIO DE WENCESLAU GUIMARAES,M,5,HOSPITAL GERAL,1155,HOSPITAL_PÚBLICO,RUA LUIZ VIANA FILHO,43,CASA,CECILIA SOUZA,45460000,73 3278-2288,cpdwg12@gmail.com,44,44,0,0,0,0,0,0,0,0,0,0,0,0
202503,NORDESTE,BA,MURITIBA,,2526387,HOSPITAL MUNICIPAL LUCILA FRAGA,PREFEITURA MUNICIPAL DE MURITIBA,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,SABINO SANTIAGO,185,CASA,CENTRO,44340000,(75)34241416,smsmuritiba@yahoo.com.br,21,21,0,0,0,0,0,0,0,0,0,0,0,0
202503,NORDESTE,BA,NOVA CANAA,,2526492,HOSPITAL EDMIR SOUZA COSTA,ASSOC DE ASSIST A SAUDE E MATER A INFANCI DE N CANAA,D,5,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,PRACA LEOVEGILDO R DE MATOS,031,CENTRO,CENTRO,45270000,(73) 32072182,,35,35,0,0,0,0,0,0,0,0,0,0,0,0
202503,NORDESTE,BA,ITACARE,,2526557,HOSPITAL MUNICIPAL DE ITACARE,FUNDO MUNICIPAL DA SAUDE DE ITACARE,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,RUA 31 DE MARCO,S/N,,CENTRO,45530000,73 32512055,,32,32,0,0,0,0,0,0,0,0,0,0,0,0
202503,NORDESTE,BA,SIMOES FILHO,,2532387,HOSPITAL MUNICIPAL DE SIMOES FILHO,MUNICIPIO DE SIMOES FILHO,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,AVENIDA WASHINGTON LUIS,S/N,ESTRADA DE CANDEIAS,CENTRO,43700090,(71)3961044,,90,80,10,0,10,0,0,0,0,0,0,0,0,0
202503,NORDESTE,BA,CICERO DANTAS,,2532522,HOSPITAL MUNICIPAL LUIZ EDUARDO MAGALHAES,FUNDO MUNICIPAL DE SAUDE DE CICERO DANTAS,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,RUA EDGARD SANTOS,106,CASA,CENTRO,48410000,75-32782248,saudecicerodantas@gmail.com,45,45,0,0,0,0,0,0,0,0,0,0,0,0
202503,NORDESTE,BA,DIAS D'AVILA,,2532549,HOSPITAL MUNICIPAL DILTON BISPO DE SANTANA,PREFEITURA MUNICIPAL DE DIAS DAVILA,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,RUA DEP CLODOALDO CAMPOS,87,,LESSA RIBEIRO,42850000,(71)36257609,sesau.pmdd2019@yahoo.com,62,62,0,0,0,0,0,0,0,0,0,0,0,0
202503,NORDESTE,BA,IRECE,,2532638,HOSPITAL E MATERNIDADE JOSEFA ISMAEL SOBRAL,MUNICIPIO DE IRECE,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,RUA BENEDITO OLIVEIRA DIAS,282,CASA,SAO JOSE,44867054,7436422872,,16,16,0,0,0,0,0,0,0,0,0,0,0,0
202503,NORDESTE,BA,IRECE,,2532751,HOSPITAL GERAL SAO PAULO,HOSPITAL SAO PAULO LTDA ME,M,5,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,RUA MATO GROSSO,101,,FORUM,44864250,7436413299,HOSPIRECE@HOTMAIL.COM,6,3,0,0,0,0,0,0,0,0,0,0,0,0
202503,NORDESTE,BA,MACAUBAS,,2533057,HOSPITAL ANTENOR ALVES DA SILVA,MUNICIPIO DE MACAUBAS,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,RUA ANTONIO ALFREDO SOUZA FILHO,331,PREDIO,CENTRO,46500000,(77)34731221,SAUDEMACAUBAS23@GMAIL.COM,51,51,0,0,0,0,0,0,0,0,0,0,0,0
202503,NORDESTE,BA,IRECE,,2533162,HOSPITAL GERAL SANTA LUZIA,HOSPITAL GERAL SANTA LUZIA LTDA,M,5,HOSPITAL GERAL,2240,HOSPITAL_PRIVADO,RUA 7 DE SETEMBRO,70,,CENTRO,44860107,(74)6413794,,10,10,0,0,0,0,0,0,0,0,0,0,0,0
202503,NORDESTE,BA,IRECE,,2533219,HOSPITAL AMI,HOSPITAL DE ATENDIMENTOS MEDICOS DE IRECE LTDA,D,5,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,AVENIDA CARAIBAS,285,PREDIO,CENTRO,44860089,74 36420400,contato@hospitalami.com.br,28,19,0,0,0,0,0,0,0,0,0,0,0,0
